Postcode,PriceAddress,EpcAddress,JaroDistance,Price,PropertyType,New,Duration,CurrentEnergyRating,PotentialEnergyRating,CurrentEnergyEfficiency,PotentialEnergyEfficiency,GlazedArea,HabitableRooms,HeatedRooms,FlatStoreyCount,TotalFloorArea,FloorLevel,PurchaseDate_year,PurchaseDate_month,PurchaseDate_day_of_week,PurchaseDate_hour,EpcInspectionDate_year,EpcInspectionDate_month,EpcInspectionDate_day_of_week,EpcInspectionDate_hour
WV108TZ,"5, BETTANY GLADE, ","5, Bettany Glade, ",1.0,205000,D,N,F,D,B,61,86,Normal,5.0,5.0,,78.0,NODATA!,2020,February,Friday,0,2015,April,Tuesday,0
WV60RW,"210, NEWHAMPTON ROAD WEST, ","201, Newhampton Road West, ",0.99,191000,O,N,F,D,C,59,76,Normal,5.0,5.0,,100.0,NODATA!,2020,June,Sunday,0,2017,April,Tuesday,0
WV68RU,"9, THE VILLAGE MEWS, ","9 The Village Mews, Regis Road, ",0.87,225000,T,N,F,D,C,64,72,Normal,5.0,5.0,,87.33,NO DATA!,2020,February,Friday,0,2011,February,Wednesday,0
WV68RU,"2, THE VILLAGE MEWS, ","2 The Village Mews, Regis Road, ",0.87,207500,T,N,F,D,B,67,82,Normal,3.0,3.0,,66.0,NODATA!,2020,January,Friday,0,2016,May,Monday,0
WV68RU,"1, THE VILLAGE MEWS, ","1 The Village Mews, Regis Road, ",0.87,233000,S,N,F,D,B,68,83,Normal,4.0,4.0,,88.0,NODATA!,2020,January,Thursday,0,2019,July,Friday,0
WV23HL,"57, WANDERERS AVENUE, ","57, Wanderers Avenue, ",1.0,142000,S,N,F,D,B,66,85,Normal,4.0,4.0,,81.0,NODATA!,2020,June,Wednesday,0,2020,January,Wednesday,0
WV112JB,"48, KITCHEN LANE, ","48, Kitchen Lane, Wednesfield, ",0.92,140000,S,N,F,D,C,55,75,Normal,7.0,6.0,,112.0,NODATA!,2020,May,Thursday,0,2019,June,Tuesday,0
WV106HB,"85, WINCHESTER ROAD, ","85, Winchester Road, ",1.0,170000,T,N,F,D,B,61,84,Normal,4.0,4.0,,77.0,NODATA!,2020,March,Friday,0,2019,October,Thursday,0
WV111AJ,"47, BELTON AVENUE, ","47, Belton Avenue, ",1.0,179950,S,N,F,D,B,68,83,Normal,5.0,5.0,,84.0,NODATA!,2020,April,Wednesday,0,2020,February,Wednesday,0
WV111AJ,"31, BELTON AVENUE, ","31, Belton Avenue, ",1.0,150000,S,N,F,D,B,60,82,Normal,4.0,4.0,,76.0,NODATA!,2020,February,Thursday,0,2019,November,Tuesday,0
WV113JE,"29, LYNDALE DRIVE, ","29, Lyndale Drive, ",1.0,167000,D,N,F,D,B,57,85,Normal,3.0,3.0,,66.0,NODATA!,2020,June,Friday,0,2014,November,Tuesday,0
WV113JE,"45, LYNDALE DRIVE, ","45, Lyndale Drive, ",1.0,242000,S,N,F,C,B,71,82,Normal,6.0,6.0,,127.0,NODATA!,2020,May,Friday,0,2012,July,Wednesday,0
WV111ND,"60, AMOS LANE, ","60, Amos Lane, ",1.0,652500,D,N,F,D,C,58,71,Normal,10.0,10.0,,266.0,NODATA!,2020,March,Wednesday,0,2018,April,Friday,0
WV44AL,"58, WYNN ROAD, ","58, Wynn Road, ",1.0,265000,S,N,F,D,D,65,67,Normal,6.0,6.0,,114.78,NODATA!,2020,June,Friday,0,2012,February,Wednesday,0
WV111SB,"31, VICARAGE ROAD, ","31, Vicarage Road, Wednesfield, ",0.92,285000,D,N,F,E,C,47,74,More Than Typical,6.0,6.0,,162.0,NODATA!,2020,June,Friday,0,2019,April,Friday,0
WV60BH,"BALFOUR COURT, FLAT 44, BALFOUR CRESCENT, ","Flat 44 Balfour Court, Balfour Crescent, ",0.84,98000,F,N,L,D,C,68,79,Normal,4.0,4.0,,61.0,2nd,2020,March,Friday,0,2014,January,Tuesday,0
WV108HX,"21, SCHOOL LANE, ","21, School Lane, ",1.0,85000,D,N,F,D,C,61,80,Normal,3.0,3.0,,61.0,NODATA!,2020,April,Friday,0,2020,January,Wednesday,0
WV69DP,"26, GRASMERE CLOSE, ","26, Grasmere Close, Tettenhall, ",0.92,152000,S,N,F,D,B,61,86,Normal,5.0,5.0,,82.0,NODATA!,2020,May,Monday,0,2019,May,Thursday,0
WV69DP,"18, GRASMERE CLOSE, ","18, Grasmere Close, Tettenhall, ",0.92,170000,S,N,F,F,B,31,88,Normal,3.0,3.0,,56.0,NODATA!,2020,June,Friday,0,2020,April,Monday,0
WV69LP,"9, GROTTO LANE, ","9, Grotto Lane, ",1.0,320000,D,N,F,D,C,60,74,Normal,6.0,6.0,,120.0,NODATA!,2020,June,Friday,0,2020,February,Thursday,0
WV45PQ,"29, TRIMPLEY GARDENS, ","29, Trimpley Gardens, ",1.0,300000,D,N,F,E,D,51,64,Normal,4.0,4.0,,105.0,NODATA!,2020,January,Friday,0,2017,September,Thursday,0
WV100RB,"378, CANNOCK ROAD, ","378, Cannock Road, ",1.0,116000,S,N,F,D,B,64,87,Normal,5.0,5.0,,92.0,NODATA!,2020,January,Thursday,0,2019,September,Tuesday,0
WV100RB,"368, CANNOCK ROAD, ","368, Cannock Road, ",1.0,160000,S,N,F,E,C,54,77,Normal,6.0,6.0,,132.0,NODATA!,2020,February,Friday,0,2016,March,Friday,0
WV46HT,"41, WINDSOR ROAD, ","41, Windsor Road, ",1.0,110000,S,N,F,G,C,19,76,Normal,4.0,4.0,,78.0,NODATA!,2020,February,Friday,0,2018,November,Saturday,0
WV108DT,"25, HATHERTON GARDENS, ","25, Hatherton Gardens, ",1.0,130000,D,N,F,E,C,49,80,More Than Typical,5.0,5.0,,83.0,NODATA!,2020,February,Monday,0,2019,December,Friday,0
WV68QW,"BLUEBELL COURT, FLAT 1, HIGH STREET, ","Flat 1 Bluebell Court, High Street, ",0.84,290000,F,N,L,B,B,86,86,NO DATA!,,,,73.0,ground floor,2020,July,Monday,0,2015,November,Tuesday,0
WV149UG,"104, ETTINGSHALL ROAD, ","104, Ettingshall Road, ",1.0,102500,F,N,L,C,B,73,85,Normal,3.0,3.0,,66.0,1st,2020,February,Friday,0,2013,November,Thursday,0
WV68AW,"44, BRAMSTEAD AVENUE, ","44, Bramstead Avenue, ",1.0,290000,D,N,F,D,B,58,83,Normal,5.0,5.0,,96.0,NODATA!,2020,May,Tuesday,0,2019,October,Monday,0
WV46HD,"4D, HARDON ROAD, ","4d, Hardon Road, ",1.0,167000,S,N,F,D,B,67,85,Normal,3.0,3.0,,67.0,NODATA!,2020,June,Friday,0,2019,September,Tuesday,0
WV111LY,"57A, ORCHARD ROAD, ","57a Orchard Road, ",0.99,175000,D,N,F,C,B,73,86,Normal,4.0,4.0,,74.0,NODATA!,2020,June,Friday,0,2019,November,Wednesday,0
WV146LY,"20, FIELDSIDE WALK, ","20, Fieldside Walk, ",1.0,160000,S,N,F,D,C,55,80,Normal,5.0,4.0,,82.0,NODATA!,2020,February,Friday,0,2019,February,Monday,0
WV106LL,"10, GROVELANDS CRESCENT, ","10, Grovelands Crescent, ",1.0,178000,S,N,F,D,B,60,86,Normal,3.0,3.0,,59.0,NODATA!,2020,March,Friday,0,2019,December,Thursday,0
WV106LL,"2, GROVELANDS CRESCENT, ","2, Grovelands Crescent, ",1.0,275000,S,N,F,D,B,59,85,Normal,4.0,4.0,,72.0,NODATA!,2020,March,Tuesday,0,2020,February,Sunday,0
WV106UR,"53, RENTON ROAD, ","53, Renton Road, ",1.0,145000,S,N,F,D,B,66,85,Normal,5.0,5.0,,84.0,NODATA!,2020,June,Monday,0,2015,June,Thursday,0
WV106UR,"70, RENTON ROAD, ","70, Renton Road, ",1.0,140000,S,N,F,D,B,58,82,Normal,5.0,5.0,,87.0,NODATA!,2020,February,Wednesday,0,2019,November,Tuesday,0
WV39BW,"83, BROAD LANE, ","83, Broad Lane, ",1.0,180000,S,N,F,E,C,39,73,Normal,5.0,2.0,,85.0,NODATA!,2020,March,Thursday,0,2019,August,Wednesday,0
WV39BW,"75, BROAD LANE, ","75, Broad Lane, ",1.0,325000,D,N,F,D,B,61,85,Normal,5.0,5.0,,102.0,NODATA!,2020,June,Thursday,0,2020,February,Wednesday,0
WV133QD,"19, MARSHALL ROAD, ","19, Marshall Road, ",1.0,135000,S,N,F,E,C,51,78,Normal,5.0,5.0,,92.0,NODATA!,2020,March,Friday,0,2013,March,Friday,0
WV44LB,"286, WARSTONES ROAD, ","286, Warstones Road, Penn, ",0.96,175000,S,N,F,D,B,58,83,More Than Typical,5.0,5.0,,83.0,NODATA!,2020,March,Friday,0,2019,October,Wednesday,0
WV37JD,"7, MAPLE ROAD, ","7, Maple Road, ",1.0,65000,T,N,L,C,C,71,78,Normal,3.0,3.0,,57.0,1st,2020,May,Friday,0,2019,September,Monday,0
WV37BG,"114, BIRCHES BARN ROAD, ","114, Birches Barn Road, ",1.0,250000,D,N,F,D,B,68,84,Normal,4.0,4.0,,74.0,NODATA!,2020,January,Tuesday,0,2019,June,Friday,0
WV30HF,"8, DALTON STREET, ","8, Dalton Street, ",1.0,122000,T,N,F,D,C,58,76,Normal,6.0,6.0,,111.0,NODATA!,2020,July,Friday,0,2016,March,Wednesday,0
WV68HJ,"DIPPONS HOUSE, FLAT 5, DIPPONS DRIVE, ","Flat 5 Dippons House, Dippons Drive, ",0.84,87500,F,N,L,E,D,40,65,Normal,3.0,3.0,,81.0,3rd,2020,January,Friday,0,2019,April,Thursday,0
WV68HJ,"2, DIPPONS DRIVE, ","2, Dippons Drive, ",1.0,323750,D,N,F,E,C,52,72,Normal,5.0,5.0,,129.0,NODATA!,2020,April,Friday,0,2019,September,Friday,0
WV112HN,"40, CLARE AVENUE, ","40, Clare Avenue, ",1.0,80000,F,N,L,E,C,50,76,Normal,2.0,2.0,,51.0,1st,2020,February,Tuesday,0,2012,November,Thursday,0
WV37EP,"17, WELLINGTON AVENUE, ","17, Wellington Avenue, ",1.0,163000,S,N,F,D,B,62,86,Normal,4.0,4.0,,69.0,NODATA!,2020,June,Friday,0,2019,November,Thursday,0
WV108RT,"35, WORDSWORTH ROAD, ","35, Wordsworth Road, ",1.0,118000,S,N,F,E,B,54,83,Normal,5.0,5.0,,58.0,NODATA!,2020,January,Friday,0,2018,October,Wednesday,0
WV112LA,"23, RUSSELL CLOSE, ","23, Russell Close, ",1.0,69000,F,N,L,E,C,52,70,Normal,2.0,2.0,,47.0,Ground,2020,March,Friday,0,2015,July,Wednesday,0
WV44LG,"171A, WARSTONES ROAD, ","171a, Warstones Road, Penn, ",0.95,230000,D,N,F,D,B,59,86,Normal,5.0,5.0,,67.0,NODATA!,2020,May,Monday,0,2013,January,Thursday,0
WV111BJ,"98, BLACKHALVE LANE, ","98, Blackhalve Lane, ",1.0,144000,S,N,F,D,C,57,80,Normal,4.0,4.0,,82.0,NODATA!,2020,February,Friday,0,2019,July,Tuesday,0
WV113DJ,"72, LICHWOOD ROAD, ","72, Lichwood Road, ",1.0,139000,S,N,F,D,B,68,81,Normal,5.0,5.0,,113.0,NODATA!,2020,January,Tuesday,0,2018,May,Thursday,0
WV46AJ,"12, VERONICA AVENUE, ","12, Veronica Avenue, ",1.0,115000,S,N,F,D,B,60,87,Normal,5.0,5.0,,74.0,NODATA!,2020,February,Friday,0,2020,January,Friday,0
WV146QB,"83, PROUDS LANE, ","83, Prouds Lane, ",1.0,62000,F,N,L,D,C,67,72,Normal,2.0,2.0,,47.0,1st,2020,February,Friday,0,2019,September,Wednesday,0
WV37DX,"13, HOLLY GROVE, ","13, Holly Grove, ",1.0,168000,S,N,F,E,B,52,87,Normal,4.0,4.0,,72.0,NODATA!,2020,July,Monday,0,2015,March,Monday,0
WV14PR,"2, SUMMERFIELD ROAD, ","2, Summerfield Road, ",1.0,237000,T,N,F,E,C,50,70,Normal,11.0,11.0,,226.0,NODATA!,2020,January,Tuesday,0,2016,June,Tuesday,0
WV68XP,"16, CHILGROVE GARDENS, ","16, Chilgrove Gardens, ",1.0,390000,D,N,F,C,B,69,82,Normal,6.0,6.0,,133.0,NODATA!,2020,June,Monday,0,2019,December,Tuesday,0
WV69EG,"27, PENDEFORD AVENUE, ","27, Pendeford Avenue, ",1.0,175000,S,N,F,E,B,41,84,Normal,5.0,5.0,,94.0,NODATA!,2020,March,Monday,0,2019,October,Thursday,0
WV69EG,"35, PENDEFORD AVENUE, ","35, Pendeford Avenue, ",1.0,175000,S,N,F,D,B,65,81,Normal,6.0,6.0,,100.0,NODATA!,2020,May,Friday,0,2019,December,Friday,0
WV113LP,"18, FIRSVALE ROAD, ","18, Firsvale Road, ",1.0,192000,S,N,F,D,B,55,83,Normal,6.0,6.0,,91.0,NODATA!,2020,February,Thursday,0,2019,August,Thursday,0
WV140QX,"99, MILLFIELDS ROAD, ","99, Millfields Road, ",1.0,85000,S,N,F,D,B,61,83,Normal,6.0,6.0,,100.0,NODATA!,2020,January,Friday,0,2019,November,Monday,0
WV132JT,"35, BILSTON ROAD, ","35, Bilston Road, ",1.0,440000,D,N,F,D,C,65,75,Normal,9.0,9.0,,225.0,NODATA!,2020,June,Friday,0,2019,January,Friday,0
WV106FG,"16, KNOCKHILL GARDENS, ","16, Knockhill Gardens, ",1.0,232500,D,N,F,B,A,83,94,NO DATA!,,,,92.0,NO DATA!,2020,January,Friday,0,2019,December,Wednesday,0
WV106PQ,"38, GREENFIELD LANE, ","38, Greenfield Lane, ",1.0,210000,D,N,F,C,B,72,87,Normal,5.0,5.0,,75.0,NODATA!,2020,June,Friday,0,2019,December,Wednesday,0
WV111DT,"34, BEECHWOOD AVENUE, ","34, Beechwood Avenue, ",1.0,185000,S,N,F,D,B,60,86,Normal,5.0,5.0,,83.0,NODATA!,2020,March,Tuesday,0,2019,September,Monday,0
WV109LW,"6, OPHELIA GARDENS, ","6, Ophelia Gardens, ",1.0,160000,S,N,F,C,B,79,87,Normal,6.0,6.0,,117.0,NODATA!,2020,March,Friday,0,2020,January,Monday,0
WV109LW,"20, OPHELIA GARDENS, ","20, Ophelia Gardens, ",1.0,160000,S,N,F,C,B,80,89,Normal,7.0,7.0,,118.0,NODATA!,2020,January,Friday,0,2019,August,Thursday,0
WV109LW,"6, OPHELIA GARDENS, ","6, Ophelia Gardens, ",1.0,160000,S,N,F,C,B,79,87,Normal,6.0,6.0,,117.0,NODATA!,2020,July,Thursday,0,2020,January,Monday,0
WV22LZ,"64, GEORGE STREET, ","64, George Street, Ettingshall, ",0.92,110000,S,N,F,C,B,71,85,Normal,4.0,4.0,,64.0,NODATA!,2020,July,Friday,0,2019,November,Thursday,0
WV44JY,"325, WARSTONES ROAD, ","325, Warstones Road, Penn, ",0.96,199950,S,N,F,E,D,47,62,Normal,4.0,4.0,,100.55,NODATA!,2020,July,Thursday,0,2012,February,Monday,0
WV111RT,"20, BRAMERTON CLOSE, ","20, Bramerton Close, ",1.0,140000,T,N,F,C,B,75,88,Normal,5.0,5.0,,88.0,NODATA!,2020,January,Thursday,0,2019,July,Thursday,0
WV113RX,"75, BROAD LANE SOUTH, ","75, Broad Lane South, ",1.0,315000,S,N,F,E,B,49,81,Normal,5.0,5.0,,112.0,NODATA!,2020,February,Friday,0,2018,October,Thursday,0
WV146RD,"3, FELLOWS ROAD, ","3, Fellows Road, ",1.0,140000,S,N,F,D,B,67,83,Normal,4.0,4.0,,79.0,NODATA!,2020,January,Monday,0,2019,August,Wednesday,0
WV146QR,"20, MARCHANT ROAD, ","20, Marchant Road, ",1.0,149995,S,N,F,D,C,65,78,Normal,3.0,3.0,,79.0,NODATA!,2020,March,Friday,0,2019,July,Monday,0
WV113EX,"8A, HYLSTONE CRESCENT, ","8a, Hylstone Crescent, ",1.0,71000,T,N,L,C,C,75,76,Normal,3.0,3.0,,46.0,1st,2020,June,Monday,0,2020,June,Saturday,0
WV106UY,"4, HENLEY ROAD, ","4, Henley Road, ",1.0,109000,S,N,F,C,B,69,84,Normal,5.0,5.0,,85.0,NODATA!,2020,March,Monday,0,2019,October,Thursday,0
WV108RS,"18, PRIMROSE LANE, ","18, Primrose Lane, ",1.0,177000,S,N,F,E,C,39,78,Normal,6.0,6.0,,95.0,NODATA!,2020,January,Friday,0,2019,October,Wednesday,0
WV108RS,"20, PRIMROSE LANE, ","20, Primrose Lane, ",1.0,224000,S,N,F,D,B,60,85,Normal,6.0,6.0,,116.0,NODATA!,2020,January,Friday,0,2019,June,Friday,0
WV113TP,"157, LINTHOUSE LANE, ","157, Linthouse Lane, ",1.0,178000,S,N,F,D,B,67,81,Normal,5.0,5.0,,102.0,NODATA!,2020,January,Friday,0,2012,July,Friday,0
WV149EX,"48, HURST ROAD, ","48, Hurst Road, ",1.0,116500,S,N,F,D,B,64,86,Normal,5.0,5.0,,89.0,NODATA!,2020,May,Thursday,0,2019,August,Wednesday,0
WV149EX,"48, HURST ROAD, ","48, Hurst Road, ",1.0,166000,S,N,F,D,B,64,86,Normal,5.0,5.0,,89.0,NODATA!,2020,July,Thursday,0,2019,August,Wednesday,0
WV69JP,"51, BLACKBURN AVENUE, ","51, Blackburn Avenue, ",1.0,156000,S,N,F,D,B,65,84,Normal,5.0,5.0,,73.0,NODATA!,2020,February,Tuesday,0,2019,October,Wednesday,0
WV95QZ,"9, NEWCOTT CLOSE, ","9, Newcott Close, ",1.0,155000,S,N,F,D,B,63,86,Normal,3.0,3.0,,52.0,NODATA!,2020,July,Friday,0,2015,August,Friday,0
WV38JZ,"22, POOL HALL ROAD, ","6, Pool Hall Road, ",0.95,178000,S,N,F,C,B,72,87,Normal,4.0,4.0,,85.0,NODATA!,2020,May,Monday,0,2020,March,Wednesday,0
WV113DQ,"49, LICH AVENUE, ","49, Lich Avenue, ",1.0,127000,S,N,F,E,B,52,83,Normal,6.0,6.0,,111.0,NODATA!,2020,January,Friday,0,2019,August,Thursday,0
WV23JD,"97, FOWLER STREET, ","97, Fowler Street, ",1.0,100000,T,N,F,D,B,57,85,Normal,5.0,5.0,,91.0,NODATA!,2020,March,Wednesday,0,2013,August,Wednesday,0
WV38BB,"65, FINCHFIELD ROAD WEST, ","65, Finchfield Road West, ",1.0,185000,T,N,F,D,B,56,83,Normal,4.0,4.0,,66.0,NODATA!,2020,March,Monday,0,2020,January,Wednesday,0
WV60QZ,"11, HUNTER STREET, ","11, Hunter Street, ",1.0,105000,T,N,F,D,B,67,89,Normal,5.0,5.0,,70.0,NODATA!,2020,April,Monday,0,2019,November,Wednesday,0
WV148DW,"123, BRADLEY LANE, ","123, Bradley Lane, ",1.0,81000,S,N,F,E,B,52,88,Normal,3.0,3.0,,50.0,NODATA!,2020,April,Wednesday,0,2020,January,Friday,0
WV69NA,"35, ALDERSLEY ROAD, ","35, Aldersley Road, ",1.0,199950,S,N,F,D,B,67,85,Normal,5.0,5.0,,114.0,NODATA!,2020,January,Friday,0,2019,October,Friday,0
WV113ED,"29, LINTHOUSE LANE, ","29, Linthouse Lane, ",1.0,130000,S,N,F,D,B,58,83,Normal,4.0,4.0,,98.0,NODATA!,2020,June,Wednesday,0,2020,May,Wednesday,0
WV22EZ,"108, DURBERVILLE ROAD, ","108, Durberville Road, ",1.0,104000,S,N,F,D,C,57,76,Normal,5.0,5.0,,109.0,NODATA!,2020,January,Friday,0,2013,February,Saturday,0
WV109HU,"37, HAMMOND AVENUE, ","37, Hammond Avenue, ",1.0,93000,S,N,F,E,C,45,76,Normal,5.0,5.0,,75.0,NODATA!,2020,May,Monday,0,2019,August,Saturday,0
WV140JR,"84, CARDER CRESCENT, ","84, Carder Crescent, ",1.0,158000,S,N,F,B,A,83,96,NO DATA!,,,,64.0,NO DATA!,2020,March,Friday,0,2017,September,Wednesday,0
WV46DY,"9, ROSNEATH CLOSE, ","9, Rosneath Close, ",1.0,89000,F,N,L,C,C,79,79,Normal,3.0,3.0,,52.0,2nd,2020,January,Friday,0,2018,September,Wednesday,0
WV23JT,"12, PHOENIX STREET, ","12, Phoenix Street, ",1.0,136000,D,N,F,D,B,59,84,Normal,3.0,3.0,,61.0,NODATA!,2020,January,Friday,0,2019,September,Tuesday,0
WV113HU,"25, WEM GARDENS, ","25, Wem Gardens, ",1.0,179000,S,N,F,D,B,66,82,Normal,5.0,5.0,,90.0,NODATA!,2020,May,Friday,0,2018,May,Thursday,0
WV146LQ,"BEACON VIEW, HOLLAND ROAD, ","Beacon View, Holland Road, ",1.0,180000,S,N,F,D,B,59,83,Normal,4.0,4.0,,84.0,NODATA!,2020,March,Monday,0,2019,May,Thursday,0
WV146LQ,"THE KYLES, HOLLAND ROAD, ","The Kyles, Holland Road, ",1.0,107000,T,N,F,D,B,55,85,Normal,5.0,5.0,,87.0,NODATA!,2020,April,Friday,0,2019,October,Thursday,0
WV106RZ,"186, MARSH LANE, ","186, Marsh Lane, ",1.0,169000,T,N,F,D,B,61,86,Normal,5.0,5.0,,66.0,NODATA!,2020,March,Friday,0,2019,June,Wednesday,0
WV106EQ,"69, AKRON DRIVE, ","69, Akron Drive, ",1.0,220000,D,N,F,C,B,79,89,NO DATA!,,,,114.0,NO DATA!,2020,March,Friday,0,2016,December,Wednesday,0
WV106EQ,"75, AKRON DRIVE, ","75, Akron Drive, ",1.0,135000,S,N,F,C,A,79,94,NO DATA!,,,,51.0,NO DATA!,2020,March,Friday,0,2016,December,Wednesday,0
WV146EG,"34, BROADMEADOW GREEN, ","34, Broadmeadow Green, ",1.0,92000,S,N,F,D,C,66,72,Normal,5.0,5.0,,88.2,NODATA!,2020,January,Friday,0,2011,May,Tuesday,0
WV140EP,"50, HIGH STREET, ","44a, High Street, ",0.91,150000,O,N,F,G,F,7,34,Normal,2.0,2.0,2.0,52.0,1st,2020,March,Wednesday,0,2010,April,Tuesday,0
WV37JH,"36, MARNEL DRIVE, ","36, Marnel Drive, ",1.0,206000,D,N,F,D,B,66,82,Normal,4.0,4.0,,79.0,NODATA!,2020,March,Friday,0,2019,October,Friday,0
WV45AA,"13, GOLDTHORN AVENUE, ","13, Goldthorn Avenue, ",1.0,223000,S,N,F,D,B,58,86,Normal,5.0,5.0,,87.0,NODATA!,2020,July,Friday,0,2020,January,Thursday,0
WV39BL,"52, STAR STREET, ","52, Star Street, ",1.0,184000,S,N,F,E,D,49,57,Normal,5.0,5.0,,97.72,NODATA!,2020,July,Tuesday,0,2011,May,Saturday,0
WV39BL,"24, STAR STREET, ","24, Star Street, ",1.0,97500,F,N,L,D,C,59,76,Normal,4.0,4.0,,85.0,Ground,2020,July,Tuesday,0,2012,May,Wednesday,0
WV24QB,"183, GOLDTHORN HILL, ","183, Goldthorn Hill, ",1.0,190000,T,N,F,E,B,46,82,Normal,6.0,6.0,,105.0,NODATA!,2020,May,Friday,0,2016,November,Wednesday,0
WV24QB,"187, GOLDTHORN HILL, ","187, Goldthorn Hill, ",1.0,193600,T,N,F,D,B,58,83,Normal,6.0,6.0,,117.0,NODATA!,2020,February,Friday,0,2014,April,Tuesday,0
WV69NY,"WILLOWDALE GRANGE, 3, ALDERSLEY ROAD, ","9, Willowdale Grange, ",0.67,75000,F,N,L,C,C,70,74,Normal,3.0,3.0,,40.2,Ground,2020,January,Monday,0,2011,December,Friday,0
WV147EZ,"27, ROSEMARY AVENUE, ","27, Rosemary Avenue, ",1.0,120000,S,N,F,D,B,60,90,Normal,5.0,5.0,,61.0,NODATA!,2020,January,Wednesday,0,2020,January,Friday,0
WV111AH,"157, BLACKHALVE LANE, ","157, Blackhalve Lane, ",1.0,220000,D,N,F,D,C,57,80,Normal,5.0,5.0,,94.0,NODATA!,2020,June,Friday,0,2019,April,Saturday,0
WV106QL,"62, PATSHULL AVENUE, ","68, Patshull Avenue, ",0.97,150000,T,N,F,D,B,68,87,Normal,4.0,4.0,,73.0,NODATA!,2020,June,Wednesday,0,2020,June,Friday,0
WV100ND,"48, MILTON ROAD, ","48, Milton Road, ",1.0,85000,T,N,F,E,B,50,85,Normal,4.0,4.0,,89.0,NODATA!,2020,March,Tuesday,0,2019,October,Thursday,0
WV100ND,"66, MILTON ROAD, ","66, Milton Road, ",1.0,119500,T,N,F,D,B,64,82,Normal,5.0,5.0,,77.0,NODATA!,2020,January,Friday,0,2019,July,Wednesday,0
WV45EU,"39, HORNBY ROAD, ","39, Hornby Road, Goldthorn Park, ",0.9,272500,D,N,F,D,B,57,83,Normal,4.0,4.0,,84.0,NODATA!,2020,January,Thursday,0,2014,July,Tuesday,0
WV46GB,"75, CHARLES HAYWARD DRIVE, ","72, Charles Hayward Drive, ",0.98,137950,F,N,L,C,C,78,79,NO DATA!,,,,141.06,NO DATA!,2020,January,Friday,0,2011,September,Wednesday,0
WV68LD,"96, THE CRESCENT, ","96, The Crescent, ",1.0,165000,S,N,F,F,B,37,87,Normal,5.0,2.0,,72.0,NODATA!,2020,March,Friday,0,2019,September,Wednesday,0
WV148GR,"22, KYNANCE GROVE, ","22 Kynance Grove, ",0.99,135000,S,N,F,B,B,81,82,NO DATA!,,,,58.04,NO DATA!,2020,March,Monday,0,2011,January,Wednesday,0
WV21HX,"11, MILLS ROAD, ","11, Mills Road, ",1.0,84000,S,N,F,C,C,72,75,Normal,4.0,4.0,,68.6,NO DATA!,2020,March,Monday,0,2010,December,Friday,0
WV112NQ,"31, COPPICE CLOSE, ","31, Coppice Close, ",1.0,110000,T,N,F,C,B,71,85,Normal,5.0,5.0,,81.0,NODATA!,2020,June,Wednesday,0,2020,February,Friday,0
WV132JL,"BIG PAN, 94, BILSTON ROAD, ","34, Bilston Road, ",0.7,564000,O,N,F,D,B,56,87,Normal,4.0,4.0,,76.0,NODATA!,2020,January,Monday,0,2018,November,Monday,0
WV45UB,"50A, ALEXANDRA ROAD, ","50a, Alexandra Road, ",1.0,200000,D,N,F,D,C,61,79,Normal,7.0,7.0,,123.0,NODATA!,2020,May,Friday,0,2012,September,Tuesday,0
WV45SE,"29, MUCHALL ROAD, ","29, Muchall Road, ",1.0,375000,D,N,F,E,C,51,80,Normal,7.0,7.0,,173.0,NODATA!,2020,June,Friday,0,2019,October,Friday,0
WV68RW,"52, REGIS ROAD, ","52, Regis Road, ",1.0,190000,T,N,F,E,C,52,77,Normal,5.0,5.0,,96.0,NODATA!,2020,April,Friday,0,2019,January,Wednesday,0
WV68RW,"50, REGIS ROAD, ","50, Regis Road, ",1.0,192000,T,N,F,D,B,63,81,Normal,5.0,5.0,,92.0,NODATA!,2020,March,Friday,0,2014,January,Wednesday,0
WV81XJ,"58, CATISFIELD CRESCENT, ","58, Catisfield Crescent, Pendeford, ",0.94,119000,T,N,F,D,B,62,85,Normal,5.0,5.0,,89.0,NODATA!,2020,January,Monday,0,2019,October,Thursday,0
WV148BX,"66, WALLACE ROAD, ","66, Wallace Road, ",1.0,120000,T,N,F,D,B,68,82,Normal,5.0,5.0,,85.0,NODATA!,2020,January,Friday,0,2019,April,Monday,0
WV68SB,"11, WROTTESLEY ROAD, ","11, Wrottesley Road, ",1.0,265000,S,N,F,E,C,41,77,Normal,4.0,4.0,,98.0,NODATA!,2020,June,Monday,0,2014,April,Tuesday,0
WV109UD,"253, BUSHBURY LANE, ","253, Bushbury Lane, ",1.0,116000,T,N,F,C,B,71,88,Normal,4.0,4.0,,70.0,NODATA!,2020,April,Tuesday,0,2014,September,Thursday,0
WV95NF,"41, PENSHAW CLOSE, ","41, Penshaw Close, ",1.0,90000,S,N,F,C,B,69,87,Normal,5.0,5.0,,78.0,NODATA!,2020,February,Monday,0,2015,October,Monday,0
WV12DQ,"19, PLASCOM ROAD, ","19, Plascom Road, ",1.0,155000,S,N,F,D,B,60,85,Normal,5.0,5.0,,97.0,NODATA!,2020,February,Friday,0,2019,October,Monday,0
WV12DQ,"17, PLASCOM ROAD, ","17, Plascom Road, ",1.0,143000,S,N,F,E,B,54,84,Normal,4.0,4.0,,86.0,NODATA!,2020,March,Friday,0,2017,September,Wednesday,0
